province_industry,pagerank_value
贵州烟草制品,0.0002429751282256309
云南房地产,0.00024219672497592865
广西普通机械设备,0.00024209818819545247
上海金属制品,0.00024053913750796143
天津有色金属,0.00023976634212616324
福建仪器仪表,0.00023896777736597157
北京燃气生产供应,0.00023895012745068833
江西交通运输,0.00023699506958894866
贵州房地产,0.0002369208925599805
陕西非金属矿采选,0.0002354616739954485
广东黑色金属采选,0.00023354241777742704
河南化学纤维制品,0.00023330977984501055
安徽文教体育用品,0.00023316614414377725
福建饮料制造,0.00023288869191139943
安徽石油炼焦,0.000230766438461342
湖北仪器仪表,0.00023059869389156141
贵州金属制品,0.00023056633275381918
安徽家具,0.00022948505769110095
浙江废弃资源回收加工,0.0002293815181891507
陕西仪器仪表,0.00022914182861147268
黑龙江煤炭开采,0.00022884625209713537
吉林食品制造,0.00022813890957672139
新疆房地产,0.00022725704627643087
上海烟草制品,0.00022662132487335696
安徽非金属矿采选,0.00022640747546772086
重庆纺织业,0.0002258372803969604
安徽化学纤维制品,0.0002256874371352956
天津石油天然气,0.00022555774152491716
重庆专用机械设备,0.0002253044161721995
天津住宿餐饮,0.00022441420466689466
广西饮料制造,0.00022399616544521944
四川家具,0.00022102306531232775
重庆仪器仪表,0.00022068761068233061
海南住宿餐饮,0.0002205705206593896
山西房地产,0.00022054852102266362
河北家具,0.00022014852599838684
浙江饮料制造,0.00021999647356163576
天津橡胶塑料,0.00021984008153618339
海南化学制品,0.00021983617439732528
贵州电气机械,0.00021963211781542635
云南医药制品,0.0002193564398858557
江西电热生产供应,0.00021917067189075828
内蒙古非金属矿物,0.00021891555227155894
陕西燃气生产供应,0.0002182331277458237
浙江燃气生产供应,0.00021780840474647028
江苏煤炭开采,0.00021739218431314033
海南电热生产供应,0.0002163884653777872
山东燃气生产供应,0.00021617581924006566
江苏水的生产供应,0.00021579347142382493
新疆住宿餐饮,0.000215755356193962
内蒙古食品制造,0.00021529845176866165
河南烟草制品,0.0002152780136067461
甘肃黑色金属采选,0.0002150805128708131
贵州造纸和纸制品,0.00021474584883370828
黑龙江食品制造,0.00021458205013028865
湖南仪器仪表,0.0002142944926615004
河北有色金属,0.00021225581077526795
吉林饮料制造,0.00021218613683328847
广西食品制造,0.00021151553331741604
吉林煤炭开采,0.00021101102816562477
新疆化学纤维制品,0.00021025932000630484
甘肃房地产,0.00020994367525348538
黑龙江化学制品,0.00020864605301302606
辽宁非金属矿物,0.00020847830840588338
湖北印刷复制品,0.00020837551360787404
青海运输邮政,0.00020746207444542893
江西非金属矿采选,0.00020643478947171993
江西仪器仪表,0.00020621821483553387
河北文教体育用品,0.00020492496343598409
上海住宿餐饮,0.0002046064204305839
河北印刷复制品,0.00020411962754049158
新疆建筑业,0.00020370214722299765
安徽烟草制品,0.0002034309502611984
江西文教体育用品,0.00020313740783201712
北京专用机械设备,0.00020283915839919295
海南造纸和纸制品,0.00020272911619282846
黑龙江医药制品,0.00020216915509076516
江西专用机械设备,0.0002013955744938729
吉林石油炼焦,0.00020080696493536272
江西化学纤维制品,0.0002006702336725099
天津医药制品,0.00020052543341449695
湖南皮革制品,0.0002003153109715263
北京石油炼焦,0.00019986987660998898
黑龙江非金属矿物,0.00019910541782614864
云南橡胶塑料,0.00019855094579838248
黑龙江房地产,0.00019854610834887297
江西食品制造,0.00019854191929928404
天津食品加工,0.00019844404292593046
宁夏批发零售,0.000198003412515176
山东烟草制品,0.0001978972485931016
辽宁石油天然气,0.00019777362993998252
河北化学纤维制品,0.00019774090202949766
浙江非金属矿采选,0.000197679590251436
湖南黑色金属采选,0.00019703011355088061
青海批发零售,0.0001961044873930929
湖南印刷复制品,0.00019575038734352757
山西住宿餐饮,0.00019553552894388264
四川其他制造产品,0.00019546551744138737
天津燃气生产供应,0.00019485052846866192
四川烟草制品,0.00019469619372210315
黑龙江建筑业,0.00019458862942106067
辽宁专用机械设备,0.00019422413691333581
甘肃建筑业,0.0001941997287405006
重庆非金属矿采选,0.00019296451066926648
青海黑色金属,0.0001925290710622361
福建其他制造产品,0.00019252850263045022
重庆皮革制品,0.00019245644191759345
江西废弃资源回收加工,0.00019214677147400434
辽宁金属制品,0.00019185954603214193
辽宁有色金属,0.00019173368553944284
吉林专用机械设备,0.0001912958836573785
云南饮料制造,0.00019081497899308666
云南石油炼焦,0.0001901250311605629
青海非金属矿物,0.0001900205011429223
北京电气机械,0.0001894040070606053
新疆橡胶塑料,0.00018924220376484576
上海医药制品,0.0001890564614826264
山东其他制造产品,0.00018865306217868478
湖北化学纤维制品,0.0001883574168512006
吉林房地产,0.00018799819575499691
上海食品制造,0.00018760724097836485
四川纺织服装服饰,0.0001870197852327831
北京普通机械设备,0.00018699912369016388
北京非金属矿物,0.0001867492241968134
四川水的生产供应,0.0001865631544413707
广东有色金属采选,0.00018630777289045707
湖北废弃资源回收加工,0.00018621293681637553
福建非金属矿采选,0.00018597368211770737
西藏农业,0.00018570485781240712
山西化学制品,0.00018566982109899233
陕西烟草制品,0.0001854651452312662
河北木材加工,0.00018536621494070552
四川仪器仪表,0.00018450679620540082
云南金属制品,0.00018408473042559546
吉林金属制品,0.00018400111950778097
天津文教体育用品,0.00018359434954156494
天津造纸和纸制品,0.00018314711842612054
云南电子通信,0.00018299182989464625
山西有色金属,0.00018293485731111998
河北石油天然气,0.00018267979767952016
甘肃金属制品,0.00018130391312210376
重庆石油天然气,0.00018041196594414718
云南交通运输,0.00018031781204749008
河南其他制造产品,0.00018031392514446492
辽宁煤炭开采,0.00017979351136666814
浙江水的生产供应,0.00017960516855743613
重庆煤炭开采,0.00017907679359976153
河南废弃资源回收加工,0.0001785681348399114
贵州石油炼焦,0.00017834076516286688
福建医药制品,0.00017823064765984246
山西非金属矿物,0.00017822632636034613
山东废弃资源回收加工,0.00017792957081260414
内蒙古有色金属采选,0.0001775190011054125
广西烟草制品,0.00017634066031227012
云南造纸和纸制品,0.00017626835578603368
安徽其他制造产品,0.00017617803250814392
上海非金属矿物,0.00017502974467392517
重庆木材加工,0.00017431609919963642
辽宁橡胶塑料,0.00017419005483686667
福建印刷复制品,0.0001739141352755892
河南燃气生产供应,0.00017351500276664443
重庆印刷复制品,0.00017288159949711571
吉林橡胶塑料,0.00017256539880053953
河北燃气生产供应,0.00017252811939341215
北京仪器仪表,0.00017248617284077448
新疆有色金属采选,0.00017233092409895434
吉林普通机械设备,0.00017205721295503496
江西印刷复制品,0.00017150767778952331
宁夏非金属矿物,0.0001712705530651821
湖北皮革制品,0.00017072411744273785
辽宁电气机械,0.00017048672014101853
河北电子通信,0.00016991707245502178
福建家具,0.00016911497354827706
云南非金属矿采选,0.00016909890197457835
贵州黑色金属采选,0.00016860594458763638
广西印刷复制品,0.0001681790545839604
内蒙古房地产,0.00016805234454920565
天津非金属矿物,0.00016776201208469992
黑龙江黑色金属采选,0.00016759892058546474
甘肃橡胶塑料,0.00016748859526077433
西藏金融,0.00016742044810268348
内蒙古金属制品,0.00016718744056301788
广西皮革制品,0.00016677543594379785
甘肃有色金属采选,0.00016675897988859995
甘肃烟草制品,0.00016601021033420133
陕西印刷复制品,0.0001640552352487155
辽宁医药制品,0.00016376565277825147
重庆燃气生产供应,0.0001633766613435253
甘肃电子通信,0.00016324798723071646
湖南其他制造产品,0.0001631429515065795
辽宁食品制造,0.00016240860992891633
山东水的生产供应,0.0001623829574872907
福建烟草制品,0.00016171638939277102
江西有色金属采选,0.0001613685078233061
宁夏食品加工,0.0001603522352844081
云南食品制造,0.0001603462981568182
云南木材加工,0.000160318608712031
甘肃医药制品,0.000160047640676766
上海燃气生产供应,0.00015974061170042232
贵州食品制造,0.00015934054877550442
海南医药制品,0.00015932070386583005
新疆食品制造,0.00015918887157386158
甘肃电气机械,0.0001590648979756624
北京食品制造,0.00015897871520138067
北京金属制品,0.00015878312787830556
北京化学制品,0.0001584355774311845
湖北其他制造产品,0.0001583671076659786
重庆食品制造,0.00015816442985892588
陕西木材加工,0.00015747170388227209
上海造纸和纸制品,0.00015600018192506531
黑龙江饮料制造,0.00015552299239357528
四川文教体育用品,0.0001554640068837936
贵州普通机械设备,0.0001550149420973627
海南非金属矿物,0.00015501025685131425
内蒙古非金属矿采选,0.00015500063898901602
云南电气机械,0.0001542063947493411
上海仪器仪表,0.0001535619073317188
贵州有色金属采选,0.0001528346051377974
山西电子通信,0.0001527301493778129
吉林家具,0.00015267201506947523
河北非金属矿采选,0.00015249019684509163
天津其他制造产品,0.00015241209391637564
广西仪器仪表,0.00015190215043391444
湖南废弃资源回收加工,0.000151553294956154
江西饮料制造,0.00015114564151330398
吉林有色金属采选,0.00015099236250093587
宁夏房地产,0.00015095584287763724
湖南家具,0.00015041264827502808
新疆金属制品,0.00015016600200945494
新疆造纸和纸制品,0.0001497812797914105
吉林造纸和纸制品,0.0001496002572362498
甘肃饮料制造,0.00014932596841084637
湖北有色金属采选,0.00014887471888835448
北京水的生产供应,0.00014883416500629403
天津纺织服装服饰,0.00014845938821620295
内蒙古纺织业,0.00014836995415298593
湖南文教体育用品,0.00014830130315365514
福建燃气生产供应,0.00014824113531191477
江苏黑色金属采选,0.00014819356736156032
宁夏食品制造,0.00014793691925558055
湖南纺织服装服饰,0.0001479188462778518
河北废弃资源回收加工,0.00014775506862752818
西藏批发零售,0.00014735317064051872
新疆饮料制造,0.00014681025640616858
宁夏建筑业,0.0001467522396985141
上海文教体育用品,0.00014668205447026524
新疆燃气生产供应,0.00014658455292695688
黑龙江交通运输,0.00014658455215615622
青海食品加工,0.0001465161465476083
海南食品加工,0.00014601195083734891
青海电气机械,0.00014591255773963537
福建废弃资源回收加工,0.00014582616458010342
广西纺织服装服饰,0.00014582037157301287
青海有色金属采选,0.00014530056566867288
山西燃气生产供应,0.0001452128068640589
湖北石油天然气,0.00014488682399667338
上海家具,0.0001446862880134621
广西文教体育用品,0.0001446168439340415
内蒙古医药制品,0.0001442186231071854
上海有色金属,0.00014405880629133683
黑龙江普通机械设备,0.0001439602223871711
云南仪器仪表,0.00014351681048593542
贵州其他制造产品,0.00014349226983832391
重庆烟草制品,0.0001434206973836405
山西交通运输,0.0001434104170492837
贵州专用机械设备,0.00014327805187571135
江西烟草制品,0.0001431038704388147
辽宁电子通信,0.00014288363196686304
重庆石油炼焦,0.00014265744945295006
福建煤炭开采,0.00014262245106622557
山西食品加工,0.0001425646220271492
北京食品加工,0.00014245602237554587
宁夏住宿餐饮,0.00014243048814312984
江西煤炭开采,0.00014202340865686284
江苏石油天然气,0.0001419682501836997
云南废弃资源回收加工,0.0001415641798900031
吉林有色金属,0.00014148343173482256
甘肃非金属矿采选,0.00014113744999775133
西藏运输邮政,0.00014062716755441966
湖北文教体育用品,0.0001405864676930024
甘肃专用机械设备,0.00014052251705030084
黑龙江橡胶塑料,0.00014032950120357869
河北烟草制品,0.00014025916132849055
江西家具,0.00014022712478417842
河北其他制造产品,0.0001401451743079529
安徽燃气生产供应,0.00014011081094109025
吉林燃气生产供应,0.00014003695635244433
湖南化学纤维制品,0.00014000988780165329
云南印刷复制品,0.00013998263523898156
吉林非金属矿采选,0.00013956134272215853
黑龙江黑色金属,0.00013951768688760032
重庆文教体育用品,0.00013930671542497267
重庆饮料制造,0.0001390740856476173
上海食品加工,0.00013903882828690184
海南建筑业,0.00013898969413586533
内蒙古饮料制造,0.0001389683240399217
吉林电气机械,0.00013876614248370348
天津农业,0.0001380418026983322
天津饮料制造,0.00013796727732553248
青海建筑业,0.0001378011518133518
甘肃普通机械设备,0.00013770496049663415
北京饮料制造,0.00013767800870881632
西藏建筑业,0.00013750376874616655
云南文教体育用品,0.0001374615965327123
宁夏电气机械,0.00013703212995842056
湖北燃气生产供应,0.00013684134619447176
辽宁饮料制造,0.00013644682534325059
上海纺织服装服饰,0.00013627919938313308
吉林纺织业,0.00013588216441972923
重庆纺织服装服饰,0.0001356873892804426
贵州皮革制品,0.0001356240935917174
湖北煤炭开采,0.0001345743227098538
青海住宿餐饮,0.00013429303451728035
内蒙古木材加工,0.0001342826640766777
云南专用机械设备,0.00013423313279325386
西藏有色金属采选,0.00013368691244722975
贵州印刷复制品,0.00013347503774892874
贵州废弃资源回收加工,0.00013326075211605805
宁夏燃气生产供应,0.00013307303614274273
青海医药制品,0.00013268223815253514
内蒙古橡胶塑料,0.00013265647283959757
江西其他制造产品,0.00013234335329936683
黑龙江金属制品,0.00013224415088442543
黑龙江专用机械设备,0.00013223224751059582
宁夏金属制品,0.000131854502260013
吉林烟草制品,0.0001318487415110392
上海农业,0.00013184043504103408
重庆废弃资源回收加工,0.00013183315190008294
上海皮革制品,0.00013178662732625908
河南水的生产供应,0.00013161886016426657
湖北家具,0.00013150992056478952
宁夏普通机械设备,0.00013147342637516538
山西石油天然气,0.0001314671435200075
内蒙古普通机械设备,0.0001310894098845986
北京农业,0.0001310036364385075
甘肃其他制造产品,0.00013073488299687646
山西金属制品,0.0001306357095787468
河北仪器仪表,0.00013060896042158188
宁夏医药制品,0.00013045194262972435
上海印刷复制品,0.0001304064085944755
重庆其他制造产品,0.00013026473069857163
安徽有色金属采选,0.0001301583165101674
陕西文教体育用品,0.00013002459597937695
海南电气机械,0.00012956653850721908
青海纺织业,0.00012949680042374952
内蒙古电气机械,0.00012933263583758328
江西燃气生产供应,0.00012863611091223218
辽宁废弃资源回收加工,0.00012852762456235596
北京黑色金属,0.00012850452389817323
云南普通机械设备,0.00012837017174693524
青海房地产,0.00012833818518601098
天津印刷复制品,0.00012833695842494317
山西医药制品,0.0001280307418149324
广西家具,0.0001279051222438373
内蒙古造纸和纸制品,0.0001278646292718485
辽宁造纸和纸制品,0.0001274559302632836
宁夏黑色金属采选,0.00012736946020592288
西藏住宿餐饮,0.00012725365024778376
甘肃交通运输,0.00012713283802715067
广西燃气生产供应,0.00012711169336995646
湖南水的生产供应,0.000127072526468932
宁夏橡胶塑料,0.00012704525103868737
西藏非金属矿物,0.0001267884052705388
甘肃食品制造,0.0001267196421276898
辽宁非金属矿采选,0.00012668069831815403
云南纺织业,0.00012648120534908996
广西煤炭开采,0.00012629794664918706
内蒙古专用机械设备,0.0001261660495277726
北京其他制造产品,0.0001260060043896253
天津家具,0.0001259560785887234
辽宁仪器仪表,0.00012548139526591753
黑龙江烟草制品,0.00012536228451933288
辽宁燃气生产供应,0.0001251794861439419
山西专用机械设备,0.00012506482881336303
黑龙江非金属矿采选,0.0001250591821050034
甘肃燃气生产供应,0.00012503211407835838
宁夏仪器仪表,0.00012480865326707887
新疆烟草制品,0.00012455990745930637
湖北水的生产供应,0.00012444913003973235
上海水的生产供应,0.00012438366011521885
甘肃造纸和纸制品,0.00012436141806455498
甘肃废弃资源回收加工,0.00012435119982268024
天津水的生产供应,0.00012434872627939113
贵州纺织服装服饰,0.00012417398324689275
陕西纺织服装服饰,0.00012414463430875965
陕西化学纤维制品,0.00012405344723147616
宁夏造纸和纸制品,0.00012404164111794514
新疆医药制品,0.00012402645700691553
河北水的生产供应,0.00012400738538469194
天津仪器仪表,0.00012380184060815122
甘肃纺织业,0.00012380067550469518
陕西水的生产供应,0.000123738148528897
北京黑色金属采选,0.0001236790483337919
云南水的生产供应,0.0001236638582256306
广西水的生产供应,0.0001236551441110709
北京文教体育用品,0.0001236211276743338
安徽水的生产供应,0.00012347055132804302
辽宁水的生产供应,0.00012339693658652267
陕西其他制造产品,0.0001233728535213526
广西其他制造产品,0.00012328627562759788
黑龙江造纸和纸制品,0.0001232376341068577
黑龙江燃气生产供应,0.00012319186021919084
宁夏专用机械设备,0.00012299541075070828
青海饮料制造,0.00012297967873611368
天津黑色金属采选,0.00012297590981686052
湖南燃气生产供应,0.00012290781667839357
吉林废弃资源回收加工,0.0001229035091637109
重庆化学纤维制品,0.00012288272775020848
贵州纺织业,0.00012277407298896315
青海煤炭开采,0.00012262120541942518
广西石油天然气,0.00012247202116434978
宁夏废弃资源回收加工,0.00012227156291965693
贵州水的生产供应,0.00012214832930517523
上海纺织业,0.00012208896525501607
山西食品制造,0.00012197132282643257
江西水的生产供应,0.00012193063974657742
山西普通机械设备,0.00012190671959389153
内蒙古废弃资源回收加工,0.00012180949394848059
宁夏饮料制造,0.00012149857454355319
辽宁有色金属采选,0.00012141040280606635
吉林化学纤维制品,0.00012134691518530051
重庆水的生产供应,0.0001212677005235153
北京印刷复制品,0.0001212637994225974
云南化学纤维制品,0.0001210310282886147
青海非金属矿采选,0.00012070272373163105
山西电气机械,0.00012067418843905756
云南燃气生产供应,0.00012061112132548559
贵州文教体育用品,0.0001205581665993544
天津皮革制品,0.00012048504973916168
吉林水的生产供应,0.00012036483448470332
新疆木材加工,0.00012035882138468587
吉林纺织服装服饰,0.00012025218765505775
吉林印刷复制品,0.00012014282809017097
北京造纸和纸制品,0.00012005333897698743
海南石油天然气,0.00012003055460618879
北京纺织服装服饰,0.00011988237894268665
上海饮料制造,0.00011974972425230506
新疆非金属矿采选,0.00011956137755118448
北京橡胶塑料,0.00011953452043113536
辽宁木材加工,0.00011948147615245904
西藏房地产,0.00011941554481583781
吉林其他制造产品,0.00011935987896905232
海南橡胶塑料,0.00011935712672751728
辽宁纺织服装服饰,0.00011922622558963477
贵州仪器仪表,0.0001191628398893366
海南黑色金属采选,0.00011911008781001797
黑龙江电气机械,0.00011899536362748601
贵州燃气生产供应,0.00011857254674880368
陕西皮革制品,0.00011845626479184583
山西饮料制造,0.00011827927548944926
福建水的生产供应,0.00011821185888158618
河北有色金属采选,0.00011820734007908208
青海文教体育用品,0.00011810769243195547
新疆专用机械设备,0.00011809388967713487
西藏电热生产供应,0.00011799936044871506
内蒙古烟草制品,0.00011798993158967465
北京家具,0.00011796309524572085
重庆黑色金属采选,0.0001179042770065882
陕西废弃资源回收加工,0.00011777056634585255
黑龙江皮革制品,0.00011746352043382543
辽宁家具,0.00011736292565940096
青海食品制造,0.0001171942128505827
辽宁纺织业,0.00011718351363111405
海南燃气生产供应,0.00011710990480954943
黑龙江有色金属采选,0.00011706405010651182
重庆家具,0.0001169990861421953
上海木材加工,0.00011695773410138635
内蒙古交通运输,0.00011689669719750051
黑龙江纺织业,0.00011682749073958887
北京有色金属,0.00011676606750853782
内蒙古水的生产供应,0.00011673563875247691
新疆纺织服装服饰,0.00011663249312585386
青海金属制品,0.0001165604949558726
上海其他制造产品,0.00011652954829085564
福建有色金属采选,0.00011644833088734658
青海纺织服装服饰,0.00011640346726147068
海南烟草制品,0.00011616149862524927
海南金属制品,0.00011598140376166927
辽宁烟草制品,0.00011596582082833269
宁夏烟草制品,0.00011591460113019865
新疆水的生产供应,0.0001158636762545535
海南食品制造,0.0001158332809601983
青海石油炼焦,0.00011576456508839246
宁夏木材加工,0.00011571379163844709
山西橡胶塑料,0.00011565555933412007
吉林仪器仪表,0.00011557213524329066
上海废弃资源回收加工,0.00011516701129659375
青海普通机械设备,0.00011510642695553326
西藏饮料制造,0.00011494767286806581
海南有色金属采选,0.00011455530158391338
辽宁皮革制品,0.00011429897396398937
浙江黑色金属采选,0.0001142435766776494
云南其他制造产品,0.00011420015674310939
贵州家具,0.00011416760607265523
吉林电子通信,0.00011381542751719009
新疆废弃资源回收加工,0.00011374270290604813
江苏有色金属采选,0.0001135859020526073
新疆普通机械设备,0.00011353304431438265
宁夏印刷复制品,0.00011352427674614841
辽宁化学纤维制品,0.00011340656589885412
甘肃印刷复制品,0.00011338307518086873
天津烟草制品,0.00011337234072928162
宁夏皮革制品,0.00011326586548238471
北京烟草制品,0.00011321314795397064
海南电子通信,0.0001132001640442881
上海石油天然气,0.00011309032437800355
内蒙古纺织服装服饰,0.0001130588315239495
海南黑色金属,0.00011259499903230973
北京石油天然气,0.00011252409008794909
云南皮革制品,0.00011249313863242543
青海黑色金属采选,0.00011248155612806924
浙江有色金属采选,0.00011246499828125742
内蒙古皮革制品,0.0001124384318825834
陕西家具,0.00011242309187248268
西藏医药制品,0.000112337041382628
云南纺织服装服饰,0.00011224631298381073
吉林文教体育用品,0.00011218746487455242
甘肃水的生产供应,0.00011212160260688192
黑龙江水的生产供应,0.0001120790401582391
黑龙江家具,0.00011207747984679877
吉林皮革制品,0.00011199891308427886
山西烟草制品,0.00011199071385998708
天津非金属矿采选,0.00011197305584108052
黑龙江有色金属,0.000111906714892508
黑龙江废弃资源回收加工,0.00011186254267548913
黑龙江其他制造产品,0.00011185126986100318
山西纺织业,0.00011181590507845771
天津纺织业,0.00011180433738091913
海南水的生产供应,0.00011179588148841238
山西造纸和纸制品,0.00011177929687422701
海南饮料制造,0.00011176770298843308
北京煤炭开采,0.00011174910533260142
青海交通运输,0.00011174460070088458
甘肃皮革制品,0.00011172218336186478
宁夏水的生产供应,0.0001116578678858432
上海化学纤维制品,0.00011149213072675617
山西水的生产供应,0.00011138271927434355
西藏黑色金属采选,0.00011133452581430726
重庆有色金属采选,0.00011120307432575935
辽宁其他制造产品,0.00011115986829169271
海南木材加工,0.00011104960034817294
青海专用机械设备,0.00011102756292711735
黑龙江印刷复制品,0.00011099103432107023
内蒙古电子通信,0.0001109381013580922
海南废弃资源回收加工,0.0001109183795958632
海南纺织业,0.00011081947514056796
黑龙江仪器仪表,0.0001107300500652705
青海电子通信,0.00011063544979710526
青海印刷复制品,0.00011060223340341909
西藏造纸和纸制品,0.00011059257920892705
黑龙江文教体育用品,0.0001105735663115764
宁夏非金属矿采选,0.00011050964791709993
内蒙古文教体育用品,0.00011045311633731277
新疆皮革制品,0.00011036650288482465
新疆文教体育用品,0.00011027384319890404
宁夏石油天然气,0.00011024773199089927
内蒙古印刷复制品,0.00011019409625585423
辽宁文教体育用品,0.00011010106801789304
甘肃仪器仪表,0.00011008428745944477
青海橡胶塑料,0.00010995634792391874
辽宁印刷复制品,0.00010993020029678095
甘肃纺织服装服饰,0.00010988524321332648
山西仪器仪表,0.0001098437267248992
海南印刷复制品,0.00010982831269232937
内蒙古其他制造产品,0.0001098040782319005
新疆印刷复制品,0.00010978081018362755
山西有色金属采选,0.00010970930640583414
青海仪器仪表,0.00010970669474432447
天津木材加工,0.00010953088346983034
海南有色金属,0.00010952261749694767
山西印刷复制品,0.00010952057181734107
北京木材加工,0.00010938536443207662
内蒙古家具,0.000109286063524839
海南仪器仪表,0.00010914963741276204
西藏食品加工,0.0001091122891131196
新疆电子通信,0.0001090236357978646
西藏食品制造,0.00010901522232160152
黑龙江纺织服装服饰,0.00010898561909271655
贵州化学纤维制品,0.00010898452040782637
山西木材加工,0.0001089814307094241
青海燃气生产供应,0.00010893308918538325
天津煤炭开采,0.0001088674006172945
山西废弃资源回收加工,0.00010880629944288527
山西其他制造产品,0.00010879282204441233
西藏印刷复制品,0.00010877508119663713
新疆交通运输,0.00010871643985044565
甘肃文教体育用品,0.00010871147602385706
海南非金属矿采选,0.00010867643656940147
西藏化学制品,0.00010865370265873327
青海水的生产供应,0.00010863168222735229
山西纺织服装服饰,0.00010862075388899713
北京纺织业,0.00010858820326069943
甘肃木材加工,0.00010856435177789915
黑龙江电子通信,0.0001085604549822166
内蒙古仪器仪表,0.0001085344353357959
宁夏家具,0.00010850507820895664
广西化学纤维制品,0.00010849234058147955
宁夏纺织服装服饰,0.0001084647676466212
北京皮革制品,0.00010845911773242792
北京废弃资源回收加工,0.00010838981054228187
西藏纺织业,0.00010825649260750309
宁夏交通运输,0.0001082362539239835
天津化学纤维制品,0.00010823178961253836
海南专用机械设备,0.00010821501799383027
山西文教体育用品,0.00010817923504693841
新疆仪器仪表,0.00010810713693803865
云南家具,0.00010808605045706918
新疆家具,0.00010808271360852196
黑龙江化学纤维制品,0.00010806051590436052
西藏木材加工,0.00010800825720180147
西藏文教体育用品,0.00010799417876517284
北京化学纤维制品,0.00010799396947976813
甘肃家具,0.00010798568260603206
西藏水的生产供应,0.00010795959357721692
甘肃化学纤维制品,0.00010795080151699134
西藏金属制品,0.00010794711488203236
西藏橡胶塑料,0.00010792858541844273
山西皮革制品,0.00010791613650471256
山西非金属矿采选,0.00010790908495348157
宁夏文教体育用品,0.00010787424883187223
北京非金属矿采选,0.0001078595402688091
青海家具,0.00010785285422672024
青海造纸和纸制品,0.00010784841200290162
海南交通运输,0.00010783520957610614
山西家具,0.00010782581063349501
西藏黑色金属,0.00010781544392319239
西藏电气机械,0.00010780313050785959
青海其他制造产品,0.00010779033427566782
内蒙古化学纤维制品,0.0001077888272680694
海南文教体育用品,0.0001077373025202841
宁夏其他制造产品,0.00010772964530385984
浙江煤炭开采,0.0001077257472478536
海南普通机械设备,0.00010771068644288876
海南皮革制品,0.00010770945726513447
海南家具,0.00010770804536356655
西藏纺织服装服饰,0.00010770477630201179
西藏非金属矿采选,0.00010770314166557392
西藏专用机械设备,0.00010770211193060121
